사업자등록번호,기업명,대표자명,code,분류명,c_index,c_name
1101339699,해피트리게스트하우스,백명석,55,숙박업,55,숙박업
1101354327,머리쟁이,김현숙,96,기타 개인 서비스업,95,AS
1101415035,제일인테리어,박종철,41,종합 건설업,41,건설업
1101418385,비즈36센터,최경찬,68,부동산업,68,부동산업
1101420300,이레,김대호,58,출판업,58,정보통신업
1101426565,씨유마포망원점,선정수,47,소매업; 자동차 제외,45,도소매업
1101427680,선우,송균,41,종합 건설업,41,건설업
1101432669,이니야,정보철,71,전문 서비스업,70,전문과학기술업
1101434110,태림무역,김두식,47,소매업; 자동차 제외,45,도소매업
1101442978,사치,신대령,47,소매업; 자동차 제외,45,도소매업
1101447158,치킨매니아,문병대,56,음식점 및 주점업,56,음식점
1101454343,럭스피트,최현우,47,소매업; 자동차 제외,45,도소매업
1101457923,더바운스,이민재,47,소매업; 자동차 제외,45,도소매업
1101459620,셰이퍼,홍성호,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1101461714,스페이스몽키컴퍼니,김선형,75,사업 지원 서비스업,74,사업관리지원
1101464104,나무아이디,고경숙,42,전문직별 공사업,41,건설업
1101471527,씨앤테크,김재웅,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1101477782,세븐텔레콤,김대진,47,소매업; 자동차 제외,45,도소매업
1101480730,메타포,김병철,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1101481044,성림개발,김형복,42,전문직별 공사업,41,건설업
1101487126,비전피아,김종현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1101488197,엠제이닷컴,김명준,58,출판업,58,정보통신업
1101496547,디오켐,오성경,47,소매업; 자동차 제외,45,도소매업
1101499369,홍대명문공인중개사사무소,이정희,68,부동산업,68,부동산업
1101507264,우리상조개발,이성호,47,소매업; 자동차 제외,45,도소매업
1101516405,하나유통,김동주,47,소매업; 자동차 제외,45,도소매업
1101518984,모션,전명건,84,"공공 행정, 국방 및 사회보장 행정",84,공공 행정
1101522154,미스터비쥬얼,이동현,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1101526091,제이에스,유재훈,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
1101534704,아름다운날,차수연,96,기타 개인 서비스업,95,AS
1101535950,이요이요스시,신경은,56,음식점 및 주점업,56,음식점
1101541582,추억인포차,한복순,56,음식점 및 주점업,56,음식점
1101541715,지수정보기술,이택기,42,전문직별 공사업,41,건설업
1101543315,네오소프트,최종용,58,출판업,58,정보통신업
1101544051,은평상사,김지명,45,자동차 및 부품 판매업,45,도소매업
1101544600,재원통신,이미애,42,전문직별 공사업,41,건설업
1101544949,상지상사,박호진,95,개인 및 소비용품 수리업,95,AS
1101545797,본세무회계사무소,심영호,71,전문 서비스업,70,전문과학기술업
1101546326,앵콜노래연습장,배근영,91,스포츠 및 오락관련 서비스업,90,관광산업
1101553356,티엠에스,허형호,49,육상 운송 및 파이프라인 운송업,49,운수 및 창고업
1101556367,비주얼닥터,이헌민,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1101562122,삼화바인더,김만복,96,기타 개인 서비스업,95,AS
1101567127,누리정보,하영길,47,소매업; 자동차 제외,45,도소매업
1101567938,시큐어솔루션,남병창,46,도매 및 상품 중개업,45,도소매업
1101568994,제이더블유케이,김장현,42,전문직별 공사업,41,건설업
1101570898,제이앤유,유지선,63,정보서비스업,58,정보통신업
1101574540,세종플라워가든,이주용,41,종합 건설업,41,건설업
1101576650,대상네트워크,도선희,46,도매 및 상품 중개업,45,도소매업
1101580663,에이원시스템,서용석,42,전문직별 공사업,41,건설업
1101582263,콤마시스템,김병옥,46,도매 및 상품 중개업,45,도소매업
1101589591,웹진,김민성,47,소매업; 자동차 제외,45,도소매업
1101595491,선천적성평가원,김대정,85,교육 서비스업,85,교육
1101597669,폴앤리나,김민희,56,음식점 및 주점업,56,음식점
1101605958,레이카,이정희,47,소매업; 자동차 제외,45,도소매업
1101607126,정희의상실,정부일,95,개인 및 소비용품 수리업,95,AS
1101612589,제주정원,문양호,56,음식점 및 주점업,56,음식점
1101616168,스윗피,이덕원,47,소매업; 자동차 제외,45,도소매업
1101618564,지이테크,임영활,46,도매 및 상품 중개업,45,도소매업
1101619919,달콤한게으름2호점,허보람이,96,기타 개인 서비스업,95,AS
1101621910,엠에스유통,금민규,47,소매업; 자동차 제외,45,도소매업
1101628005,탑플러스,장훈,47,소매업; 자동차 제외,45,도소매업
1101635355,조민규타로이야기,조형태,96,기타 개인 서비스업,95,AS
1101636539,선스크린골프,신경남,91,스포츠 및 오락관련 서비스업,90,관광산업
1101641236,이케멘,박용호,56,음식점 및 주점업,56,음식점
1101645270,보물찾기,문미자,47,소매업; 자동차 제외,45,도소매업
1101658343,참쉬운영어연구소,강영구외  1명,63,정보서비스업,58,정보통신업
1101663356,빅히또,김동진,47,소매업; 자동차 제외,45,도소매업
1101666616,중앙이앤씨,현명철,47,소매업; 자동차 제외,45,도소매업
1101670411,호온상사,이한울,47,소매업; 자동차 제외,45,도소매업
1101675041,시공문화사,김기현,58,출판업,58,정보통신업
1101683783,문테크,강철,42,전문직별 공사업,41,건설업
1101688037,카라텔레콤,강성민,47,소매업; 자동차 제외,45,도소매업
1101688172,아름정보,이제희,47,소매업; 자동차 제외,45,도소매업
1101693995,에바다에스테틱,최선화,96,기타 개인 서비스업,95,AS
1101723308,낡은음악창고,육길수,56,음식점 및 주점업,56,음식점
1101729184,펍&혜람,윤환여,71,전문 서비스업,70,전문과학기술업
1101729262,프리넷,이성일,47,소매업; 자동차 제외,45,도소매업
1101734197,드림테크,이래만,58,출판업,58,정보통신업
1101741363,손새김,최은영,47,소매업; 자동차 제외,45,도소매업
1101741397,카페줄,서동욱,56,음식점 및 주점업,56,음식점
1101742737,버금,정연중,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1101750862,키트스쿨,이준호,85,교육 서비스업,85,교육
1101753928,원우이엔지,우원석,41,종합 건설업,41,건설업
1101758826,포티투,이예지,56,음식점 및 주점업,56,음식점
1101764518,리빙커뮤니케이션,오영훈,33,기타 제품 제조업,32,단순 제조업
1101773114,보람시스템,백흥민,42,전문직별 공사업,41,건설업
1101775693,큐브홀릭,정영교,47,소매업; 자동차 제외,45,도소매업
1101778384,나우미용상사,이성근,96,기타 개인 서비스업,95,AS
1101780309,리안소프트,이기붕,58,출판업,58,정보통신업
1101788562,주텔레콤,원동철,47,소매업; 자동차 제외,45,도소매업
1101793196,나무향,최상용,47,소매업; 자동차 제외,45,도소매업
1101794287,티코어,박인빈,46,도매 및 상품 중개업,45,도소매업
1101798717,나렘언니네,박해광,47,소매업; 자동차 제외,45,도소매업
1101818535,애플,박미란,46,도매 및 상품 중개업,45,도소매업
1101820045,넥스트랩,정재훈,58,출판업,58,정보통신업
1101820268,디자인이다,이근미,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1101829390,이앤아이픽쳐스,이성아,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1101834457,등기부등본인터넷발급센터,김길자,63,정보서비스업,58,정보통신업
1101842831,플로믹스,염동열,47,소매업; 자동차 제외,45,도소매업
1101844940,신세계인테리어,서인식,42,전문직별 공사업,41,건설업
1101855791,동화이앤지,강의석,42,전문직별 공사업,41,건설업
1101858105,대성모바일,윤찬영,47,소매업; 자동차 제외,45,도소매업
1101863802,현대직물,정길자,46,도매 및 상품 중개업,45,도소매업
1101867263,다보,김영훈,47,소매업; 자동차 제외,45,도소매업
1101867531,스카이금속,이한승,58,출판업,58,정보통신업
1101876554,믹스온,엄대섭,13,섬유제품 제조업; 의복 제외,13,패션 제조업
1101877209,세계로정보통신,조재성,47,소매업; 자동차 제외,45,도소매업
1101883021,대동화물,최승관,49,육상 운송 및 파이프라인 운송업,49,운수 및 창고업
1101883832,세상정보시스템,김경숙,46,도매 및 상품 중개업,45,도소매업
1101894042,아트랩,김시연,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1101898499,화인네트웍,이정환,41,종합 건설업,41,건설업
1101899197,다온,김창현,41,종합 건설업,41,건설업
1101918134,배너프린팅,고규영,63,정보서비스업,58,정보통신업
1101925498,홍박아구찜,홍주완,56,음식점 및 주점업,56,음식점
1101928933,프레이트하우스,성시후,47,소매업; 자동차 제외,45,도소매업
1101929363,엠지웍스,김민선,58,출판업,58,정보통신업
1101931141,피플네이트,전현기,46,도매 및 상품 중개업,45,도소매업
1101932984,이프로,이원진,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1101940825,호디북스,최대갑,58,출판업,58,정보통신업
1101942274,조스개러지,조성웅,47,소매업; 자동차 제외,45,도소매업
1101942333,미성정보통신,이덕재,46,도매 및 상품 중개업,45,도소매업
1101954256,폰마트,김성진,47,소매업; 자동차 제외,45,도소매업
1101955497,신성이엔지,오상기,41,종합 건설업,41,건설업
1101965812,제이더블유컴퍼니,윤정재,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1101974626,한우리,한유정,47,소매업; 자동차 제외,45,도소매업
1101978317,디스트릭트,이승원,58,출판업,58,정보통신업
1101978637,태화인터내셔날,이기태,47,소매업; 자동차 제외,45,도소매업
1101985614,다울건축,임종현,41,종합 건설업,41,건설업
1101986627,엔비유의원,권병소,86,보건업,86,보건복지
1102014890,메이저통신,손희진,47,소매업; 자동차 제외,45,도소매업
1102028657,그램퍼스,진종우,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1102032277,티위스컴퍼니,김효상,90,"창작, 예술 및 여가관련 서비스업",90,관광산업
1102033882,이본느모건,이명성,47,소매업; 자동차 제외,45,도소매업
1102034163,서진유리,전충용,41,종합 건설업,41,건설업
1102035560,이디케이필름,김덕훈,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1102035819,일맥한의원,정영직,86,보건업,86,보건복지
1102037194,더블유아이디,조용훈,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1102048916,대한공사,임영규,41,종합 건설업,41,건설업
1102052711,모바일월드,빈준호,47,소매업; 자동차 제외,45,도소매업
1102054776,핀디자인,신지훈,46,도매 및 상품 중개업,45,도소매업
1102056885,모바일피터팬,박준양,47,소매업; 자동차 제외,45,도소매업
1102077124,스톰프,한진호,71,전문 서비스업,70,전문과학기술업
1102079248,라인미디어,장현민,71,전문 서비스업,70,전문과학기술업
1102083456,아부엘라,권경민,46,도매 및 상품 중개업,45,도소매업
1102088728,하이펫스쿨,서진남,47,소매업; 자동차 제외,45,도소매업
1102092334,삼정창호,노유신,41,종합 건설업,41,건설업
1102094142,이룸,김용주,41,종합 건설업,41,건설업
1102096723,한결건축,김창중,41,종합 건설업,41,건설업
1102098565,가원,박병희,42,전문직별 공사업,41,건설업
1102099773,늘품모바일,박종수,47,소매업; 자동차 제외,45,도소매업
1102102329,정산정보통신,이동욱,63,정보서비스업,58,정보통신업
1102106325,동훈,안동훈,41,종합 건설업,41,건설업
1102109623,엠디자인,박연선,32,가구 제조업,32,단순 제조업
1102113388,에젤,홍민기,42,전문직별 공사업,41,건설업
1102115014,호호모바일,이호근,47,소매업; 자동차 제외,45,도소매업
1102117399,데이타클루,오은교,58,출판업,58,정보통신업
1102120351,스파클링스튜디오,오채영,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1102122024,에이티비티,주성,41,종합 건설업,41,건설업
1102125040,에이스,전재근,41,종합 건설업,41,건설업
1102126409,여민블리스,윤정원,96,기타 개인 서비스업,95,AS
1102215966,테라패스,김동철,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
1102217381,주가미락,이수남,56,음식점 및 주점업,56,음식점
1102404124,플랫폼,정재호,56,음식점 및 주점업,56,음식점
1102411436,알파테크,현경순,42,전문직별 공사업,41,건설업
1102510322,이사라헤어,이영숙,96,기타 개인 서비스업,95,AS
1102595388,와인주택,김원만,56,음식점 및 주점업,56,음식점
1102763099,미스터보쌈5379홍대점,김혜리,56,음식점 및 주점업,56,음식점
1102893377,메니아시스템,박종민,46,도매 및 상품 중개업,45,도소매업
